Name,Type,Modality,Sphere ,Cylinder,Axis,Add,BC,TD
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-7.50,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,-8.00,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.00,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.25,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.50,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,0.75,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.00,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.25,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.50,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,20,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,70,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,80,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,90,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,100,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,110,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,160,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,170,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-0.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.25,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,1.75,-1.75,180,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,2.00,-0.75,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,2.00,-1.25,10,,8.8,14.4
Alcon Dailies AquaComfort Plus Toric,Toric,Daily,2.00,-1.75,10,,8.8,14.4
